TEU,ETD,ETDYear,ETDMonth,ETDWeek,CustomerBECode,CustomerName,SeaAir
0.3788,2014-12-15,2014,12,51,BENIKE2,Nike,OCE
0.1877,2014-10-06,2014,10,41,BENIKE2,Nike,OCE
0.0712,2014-11-02,2014,11,44,BENIKE2,Nike,OCE
0.2115,2014-08-04,2014,8,32,BENIKE2,Nike,OCE
0.0519,2014-08-27,2014,8,35,SGLCLNIKE,Nike,OCE
0.0254,2014-09-25,2014,9,39,BENIKE2,Nike,OCE
0.4119,2014-11-16,2014,11,46,BENIKE2,Nike,OCE
0.9008,2014-09-22,2014,9,39,BENIKE2,Nike,OCE
0.1778,2014-06-24,2014,6,26,PEEQUIPERU,Nike,OCE
0.0412,2014-12-16,2014,12,51,BENIKE2,Nike,OCE
2.2500,2014-12-12,2014,12,50,PEEQUIPERU,Nike,OCE
0.1027,2014-08-10,2014,8,32,BENIKE2,Nike,OCE
0.1965,2014-01-07,2014,1,2,BENIKE2,Nike,OCE
0.3619,2014-03-23,2014,3,12,SGTAIWAHDI,Nike,OCE
0.0312,2014-12-30,2014,12,1,BENIKE2,Nike,OCE
0.0200,2014-03-05,2014,3,10,BENIKE2,Nike,OCE
0.0269,2014-03-02,2014,3,9,BENIKE2,Nike,OCE
0.0652,2014-03-04,2014,3,10,BENIKE2,Nike,OCE
0.1838,2014-06-09,2014,6,24,BENIKE2,Nike,OCE
0.1344,2014-09-25,2014,9,39,PEEQUIPERU,Nike,OCE
0.1536,2014-11-01,2014,11,44,BENIKE2,Nike,OCE
0.1442,2014-11-09,2014,11,45,BENIKE2,Nike,OCE
0.0004,2014-06-05,2014,6,23,BENIKE2,Nike,OCE
2.0965,2014-08-23,2014,8,34,PEEQUIPERU,Nike,OCE
0.0945,2014-05-19,2014,5,21,BENIKE2,Nike,OCE
0.0304,2014-10-28,2014,10,44,BENIKE2,Nike,OCE
0.0808,2014-12-08,2014,12,50,BENIKE2,Nike,OCE
0.4519,2014-03-08,2014,3,10,BENIKE2,Nike,OCE
0.0196,2014-08-31,2014,8,35,BENIKE2,Nike,OCE
0.0992,2014-08-17,2014,8,33,BENIKE2,Nike,OCE
0.5585,2014-03-03,2014,3,10,BENIKE2,Nike,OCE
1.1927,2014-09-09,2014,9,37,BENIKE2,Nike,OCE
0.2331,2014-01-16,2014,1,3,BENIKE2,Nike,OCE
0.0500,2014-02-04,2014,2,6,BENIKE2,Nike,OCE
0.1269,2014-09-08,2014,9,37,BENIKE2,Nike,OCE
0.1332,2014-08-17,2014,8,33,PEEQUIPERU,Nike,OCE
2.0000,2014-02-06,2014,2,6,BENIKE2,Nike,OCE
0.0797,2014-02-20,2014,2,8,BENIKE2,Nike,OCE
0.0534,2014-02-20,2014,2,8,BENIKE2,Nike,OCE
0.0938,2014-12-19,2014,12,51,BENIKE2,Nike,OCE
0.1857,2014-05-02,2014,5,18,BENIKE2,Nike,OCE
0.3809,2014-01-29,2014,1,5,BENIKE2,Nike,OCE
1.5936,2014-07-05,2014,7,27,PEEQUIPERU,Nike,OCE
0.0265,2014-08-18,2014,8,34,BENIKE2,Nike,OCE
0.0377,2014-05-21,2014,5,21,BENIKE2,Nike,OCE
0.7204,2014-03-18,2014,3,12,BENIKE2,Nike,OCE
1.4750,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
0.2588,2014-12-23,2014,12,52,BENIKE2,Nike,OCE
0.0908,2014-08-31,2014,8,35,PEEQUIPERU,Nike,OCE
0.7769,2014-11-30,2014,11,48,BENIKE2,Nike,OCE
0.2772,2014-01-30,2014,1,5,BENIKE2,Nike,OCE
0.0412,2014-05-11,2014,5,19,PEEQUIPERU,Nike,OCE
0.0088,2014-11-10,2014,11,46,BENIKE2,Nike,OCE
2.2246,2014-10-18,2014,10,42,PEEQUIPERU,Nike,OCE
2.2500,2014-08-15,2014,8,33,ECFICCHUR,Nike,OCE
0.1546,2014-08-06,2014,8,32,BENIKE2,Nike,OCE
0.0781,2014-06-05,2014,6,23,BENIKE2,Nike,OCE
0.0354,2014-03-05,2014,3,10,BENIKE2,Nike,OCE
0.2442,2014-01-02,2014,1,1,BENIKE2,Nike,OCE
0.0439,2014-11-12,2014,11,46,BENIKE2,Nike,OCE
0.1435,2014-03-22,2014,3,12,SGLCLNIKE,Nike,OCE
0.0104,2014-06-13,2014,6,24,PEEQUIPERU,Nike,OCE
0.3135,2014-05-01,2014,5,18,SGLCLNIKE,Nike,OCE
0.0327,2014-12-14,2014,12,50,BENIKE2,Nike,OCE
0.2977,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
0.0489,2014-06-11,2014,6,24,BENIKE2,Nike,OCE
0.3762,2014-08-18,2014,8,34,BENIKE2,Nike,OCE
0.0196,2014-07-13,2014,7,28,BENIKE2,Nike,OCE
0.1328,2014-02-12,2014,2,7,PEEQUIPERU,Nike,OCE
0.2662,2014-11-23,2014,11,47,BENIKE2,Nike,OCE
0.0054,2014-01-07,2014,1,2,BENIKE2,Nike,OCE
0.6023,2014-03-10,2014,3,11,BENIKE2,Nike,OCE
0.8681,2014-02-06,2014,2,6,BENIKE2,Nike,OCE
0.4688,2014-06-08,2014,6,23,BENIKE2,Nike,OCE
0.0458,2014-09-20,2014,9,38,BENIKE2,Nike,OCE
0.1225,2014-05-20,2014,5,21,BENIKE2,Nike,OCE
0.1038,2014-06-24,2014,6,26,BENIKE2,Nike,OCE
0.0506,2014-07-26,2014,7,30,BENIKE2,Nike,OCE
0.0465,2014-01-01,2014,1,1,BENIKE2,Nike,OCE
0.2696,2014-12-04,2014,12,49,BENIKE2,Nike,OCE
0.0738,2014-05-14,2014,5,20,SGLCLNIKE,Nike,OCE
0.0693,2014-04-16,2014,4,16,BENIKE2,Nike,OCE
0.0092,2014-09-27,2014,9,39,BENIKE2,Nike,OCE
0.3795,2014-06-23,2014,6,26,BENIKE,Nike,OCE
0.0618,2014-04-22,2014,4,17,BENIKE2,Nike,OCE
0.7235,2014-05-04,2014,5,18,BENIKE2,Nike,OCE
0.0050,2014-08-19,2014,8,34,BENIKE2,Nike,OCE
0.0519,2014-12-01,2014,12,49,BENIKE2,Nike,OCE
0.0104,2014-08-16,2014,8,33,BENIKE2,Nike,OCE
0.0294,2014-01-14,2014,1,3,BENIKE,Nike,OCE
0.1685,2014-05-24,2014,5,21,BENIKE2,Nike,OCE
0.1754,2014-07-29,2014,7,31,BENIKE2,Nike,OCE
2.0000,2014-03-20,2014,3,12,PEEQUIPERU,Nike,OCE
0.1350,2014-07-12,2014,7,28,BENIKE2,Nike,OCE
0.7638,2014-12-07,2014,12,49,BENIKE2,Nike,OCE
2.0000,2014-05-11,2014,5,19,BENIKE2,Nike,OCE
2.0000,2014-12-29,2014,12,1,PANORTHINT,Nike,OCE
0.1327,2014-11-25,2014,11,48,PEEQUIPERU,Nike,OCE
0.0215,2014-11-20,2014,11,47,BENIKE2,Nike,OCE
2.2500,2014-10-10,2014,10,41,PEEQUIPERU,Nike,OCE
0.3153,2014-08-22,2014,8,34,PEEQUIPERU,Nike,OCE
0.6440,2014-03-10,2014,3,11,BENIKE2,Nike,OCE
0.0538,2014-09-22,2014,9,39,BENIKE2,Nike,OCE
0.0715,2014-10-22,2014,10,43,BENIKE2,Nike,OCE
0.0181,2014-04-01,2014,4,14,BENIKE2,Nike,OCE
0.0419,2014-07-12,2014,7,28,BENIKE2,Nike,OCE
0.3505,2014-07-06,2014,7,27,BENIKE2,Nike,OCE
0.0681,2014-08-04,2014,8,32,BENIKE2,Nike,OCE
0.3954,2014-04-12,2014,4,15,SGLCLNIKE,Nike,OCE
0.4139,2014-04-02,2014,4,14,BENIKE2,Nike,OCE
0.2115,2014-05-21,2014,5,21,BENIKE2,Nike,OCE
0.6695,2014-09-14,2014,9,37,BENIKE2,Nike,OCE
0.3103,2014-10-22,2014,10,43,PEEQUIPERU,Nike,OCE
1.4350,2014-07-26,2014,7,30,BENIKE2,Nike,OCE
0.0058,2014-01-11,2014,1,2,BENIKE2,Nike,OCE
0.2186,2014-05-27,2014,5,22,BENIKE,Nike,OCE
0.0388,2014-02-22,2014,2,8,BENIKE2,Nike,OCE
0.0704,2014-08-22,2014,8,34,PEEQUIPERU,Nike,OCE
0.2119,2014-11-17,2014,11,47,BENIKE2,Nike,OCE
0.2471,2014-07-12,2014,7,28,PEEQUIPERU,Nike,OCE
0.1096,2014-06-24,2014,6,26,BENIKE2,Nike,OCE
0.0129,2014-05-17,2014,5,20,BENIKE2,Nike,OCE
0.6835,2014-08-12,2014,8,33,BENIKE2,Nike,OCE
0.1212,2014-06-15,2014,6,24,MYLCLNIKE,Nike,OCE
0.0231,2014-07-01,2014,7,27,BENIKE2,Nike,OCE
0.2283,2014-03-11,2014,3,11,IDNIKEINDO,Nike,OCE
0.1219,2014-09-21,2014,9,38,BENIKE2,Nike,OCE
0.1077,2014-06-07,2014,6,23,SGLCLNIKE,Nike,OCE
0.0108,2014-11-15,2014,11,46,BENIKE2,Nike,OCE
0.2369,2014-10-05,2014,10,40,BENIKE2,Nike,OCE
0.3438,2014-12-08,2014,12,50,BENIKE2,Nike,OCE
0.0630,2014-12-05,2014,12,49,BENIKE2,Nike,OCE
0.0137,2014-12-05,2014,12,49,BENIKE2,Nike,OCE
0.0057,2014-12-05,2014,12,49,BENIKE2,Nike,OCE
1.0000,2014-04-28,2014,4,18,BENIKE2,Nike,OCE
0.1634,2014-12-28,2014,12,52,BENIKE2,Nike,OCE
0.0558,2014-09-25,2014,9,39,BENIKE2,Nike,OCE
0.0058,2014-09-18,2014,9,38,BENIKE2,Nike,OCE
0.6754,2014-11-19,2014,11,47,BENIKE2,Nike,OCE
2.0569,2014-10-17,2014,10,42,PEEQUIPERU,Nike,OCE
0.0615,2014-08-01,2014,8,31,BENIKE2,Nike,OCE
0.5294,2014-09-13,2014,9,37,MYNIKESALE,Nike,OCE
0.7092,2014-02-21,2014,2,8,PEEQUIPERU,Nike,OCE
1.0000,2014-10-12,2014,10,41,BENIKE2,Nike,OCE
0.2431,2014-05-31,2014,5,22,BENIKE2,Nike,OCE
0.2561,2014-10-13,2014,10,42,BENIKE2,Nike,OCE
0.0032,2014-10-13,2014,10,42,BENIKE2,Nike,OCE
0.1004,2014-10-13,2014,10,42,BENIKE2,Nike,OCE
0.1040,2014-10-13,2014,10,42,BENIKE2,Nike,OCE
0.0985,2014-08-21,2014,8,34,SGLCLNIKE,Nike,OCE
0.3400,2014-10-09,2014,10,41,BENIKE2,Nike,OCE
0.0448,2014-09-03,2014,9,36,BENIKE2,Nike,OCE
0.1695,2014-10-06,2014,10,41,BENIKE2,Nike,OCE
0.6834,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
0.0600,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
1.4388,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
0.6408,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
0.0698,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
2.0000,2014-10-12,2014,10,41,BENIKE2,Nike,OCE
2.0000,2014-10-12,2014,10,41,BENIKE2,Nike,OCE
0.5251,2014-10-12,2014,10,41,BENIKE2,Nike,OCE
0.0323,2014-11-10,2014,11,46,BENIKE2,Nike,OCE
0.2619,2014-10-11,2014,10,41,BENIKE2,Nike,OCE
2.2500,2014-12-18,2014,12,51,BENIKE2,Nike,OCE
0.0031,2014-11-09,2014,11,45,BENIKE2,Nike,OCE
0.5808,2014-10-25,2014,10,43,BENIKE2,Nike,OCE
0.0915,2014-11-20,2014,11,47,BENIKE2,Nike,OCE
1.0463,2014-11-20,2014,11,47,BENIKE2,Nike,OCE
0.0125,2014-11-20,2014,11,47,BENIKE2,Nike,OCE
0.0962,2014-12-04,2014,12,49,BENIKE2,Nike,OCE
0.0248,2014-12-04,2014,12,49,BENIKE2,Nike,OCE
0.2800,2014-07-10,2014,7,28,BENIKE2,Nike,OCE
0.0468,2014-11-21,2014,11,47,BENIKE2,Nike,OCE
0.3638,2014-11-21,2014,11,47,BENIKE2,Nike,OCE
1.0000,2014-11-18,2014,11,47,BENIKE2,Nike,OCE
0.0250,2014-03-09,2014,3,10,PEEQUPERU,Nike,OCE
0.3231,2014-11-13,2014,11,46,BENIKE2,Nike,OCE
0.0426,2014-08-14,2014,8,33,BENIKE2,Nike,OCE
0.0927,2014-11-09,2014,11,45,TWNKTWLTD,Nike,OCE
2.0000,2014-12-24,2014,12,52,BENIKE2,Nike,OCE
0.0262,2014-12-24,2014,12,52,BENIKE2,Nike,OCE
0.0131,2014-12-24,2014,12,52,BENIKE2,Nike,OCE
1.3528,2014-12-24,2014,12,52,BENIKE2,Nike,OCE
0.1065,2014-12-24,2014,12,52,BENIKE2,Nike,OCE
0.1841,2014-12-24,2014,12,52,BENIKE2,Nike,OCE
0.1273,2014-12-24,2014,12,52,BENIKE2,Nike,OCE
0.0085,2014-12-24,2014,12,52,BENIKE2,Nike,OCE
0.9897,2014-11-03,2014,11,45,BENIKE2,Nike,OCE
0.4290,2014-11-03,2014,11,45,BENIKE2,Nike,OCE
0.3306,2014-11-03,2014,11,45,BENIKE2,Nike,OCE
0.4294,2014-11-03,2014,11,45,BENIKE2,Nike,OCE
0.4139,2014-11-13,2014,11,46,BENIKE2,Nike,OCE
1.0794,2014-11-13,2014,11,46,BENIKE2,Nike,OCE
2.0000,2014-12-14,2014,12,50,PEEQUIPERU,Nike,OCE
0.0385,2014-12-31,2014,12,1,BENIKE2,Nike,OCE
0.0773,2014-12-24,2014,12,52,BENIKE2,Nike,OCE
0.0373,2014-12-19,2014,12,51,BENIKE2,Nike,OCE
0.0789,2014-12-14,2014,12,50,USNIKEINTL,Nike,OCE
0.7612,2014-07-28,2014,7,31,BENIKE2,Nike,OCE
0.4358,2014-08-25,2014,8,35,BENIKE2,Nike,OCE
0.0228,2014-09-24,2014,9,39,BENIKE2,Nike,OCE
0.0965,2014-08-14,2014,8,33,BENIKE2,Nike,OCE
0.1104,2014-08-09,2014,8,32,BENIKE2,Nike,OCE
0.2800,2014-08-02,2014,8,31,BENIKE2,Nike,OCE
0.1719,2014-02-23,2014,2,8,BENIKE2,Nike,OCE
0.0469,2014-08-07,2014,8,32,BENIKE2,Nike,OCE
1.0000,2014-07-20,2014,7,29,BENIKE2,Nike,OCE
0.1734,2014-06-26,2014,6,26,BENIKE2,Nike,OCE
0.3320,2014-07-29,2014,7,31,BENIKE2,Nike,OCE
1.8020,2014-10-11,2014,10,41,BENIKE2,Nike,OCE
0.0819,2014-11-24,2014,11,48,BENIKE2,Nike,OCE
0.1467,2014-11-07,2014,11,45,BENIKE2,Nike,OCE
0.0742,2014-11-07,2014,11,45,BENIKE2,Nike,OCE
0.0316,2014-11-07,2014,11,45,BENIKE2,Nike,OCE
0.1585,2014-11-07,2014,11,45,BENIKE2,Nike,OCE
0.0424,2014-11-07,2014,11,45,BENIKE2,Nike,OCE
0.0531,2014-02-08,2014,2,6,BENIKE2,Nike,OCE
0.7331,2014-02-17,2014,2,8,BENIKE2,Nike,OCE
2.2500,2014-06-19,2014,6,25,PEEQUIPERU,Nike,OCE
0.0908,2014-07-19,2014,7,29,BENIKE2,Nike,OCE
0.3858,2014-05-05,2014,5,19,BENIKE2,Nike,OCE
0.0929,2014-06-08,2014,6,23,BENIKE2,Nike,OCE
0.0135,2014-06-23,2014,6,26,BENIKE2,Nike,OCE
0.1438,2014-08-21,2014,8,34,SGLCLNIKE,Nike,OCE
0.1619,2014-03-28,2014,3,13,SGLCLNIKE,Nike,OCE
1.0000,2014-03-23,2014,3,12,SGNIKE,Nike,OCE
0.1673,2014-03-10,2014,3,11,BENIKE2,Nike,OCE
0.0192,2014-03-10,2014,3,11,BENIKE2,Nike,OCE
0.2877,2014-11-04,2014,11,45,BENIKE2,Nike,OCE
0.5012,2014-02-23,2014,2,8,BENIKE2,Nike,OCE
0.2488,2014-11-20,2014,11,47,BENIKE2,Nike,OCE
0.1088,2014-07-02,2014,7,27,BENIKE2,Nike,OCE
0.1473,2014-11-09,2014,11,45,BENIKE2,Nike,OCE
0.1473,2014-11-09,2014,11,45,BENIKE2,Nike,OCE
0.0592,2014-11-10,2014,11,46,BENIKE2,Nike,OCE
2.3862,2014-07-13,2014,7,28,BENIKE2,Nike,OCE
0.0096,2014-10-28,2014,10,44,BENIKE2,Nike,OCE
0.1735,2014-09-09,2014,9,37,BENIKE2,Nike,OCE
1.0000,2014-02-23,2014,2,8,BENIKE2,Nike,OCE
0.0505,2014-02-22,2014,2,8,BENIKE2,Nike,OCE
0.0371,2014-02-20,2014,2,8,BENIKE2,Nike,OCE
0.1127,2014-02-23,2014,2,8,BENIKE2,Nike,OCE
0.0669,2014-11-16,2014,11,46,BENIKE2,Nike,OCE
0.1251,2014-03-14,2014,3,11,BENIKE2,Nike,OCE
0.1010,2014-03-08,2014,3,10,BENIKE2,Nike,OCE
0.0089,2014-03-03,2014,3,10,BENIKE2,Nike,OCE
0.8065,2014-03-16,2014,3,11,BENIKE2,Nike,OCE
0.4577,2014-02-27,2014,2,9,SGLCLNIKE,Nike,OCE
2.0000,2014-02-15,2014,2,7,PEEQUIPERU,Nike,OCE
0.0219,2014-03-17,2014,3,12,BENIKE2,Nike,OCE
0.2273,2014-08-25,2014,8,35,BENIKE2,Nike,OCE
0.2877,2014-11-27,2014,11,48,BENIKE2,Nike,OCE
0.0088,2014-11-27,2014,11,48,BENIKE2,Nike,OCE
0.0258,2014-11-27,2014,11,48,BENIKE2,Nike,OCE
0.3204,2014-03-23,2014,3,12,BENIKE2,Nike,OCE
0.0854,2014-09-04,2014,9,36,BENIKE2,Nike,OCE
0.1010,2014-03-03,2014,3,10,BENIKE2,Nike,OCE
2.2500,2014-10-10,2014,10,41,PEEQUIPERU,Nike,OCE
0.2741,2014-09-25,2014,9,39,PEEQUIPERU,Nike,OCE
1.0000,2014-08-16,2014,8,33,BENIKE2,Nike,OCE
0.0452,2014-01-07,2014,1,2,BENIKE2,Nike,OCE
0.0631,2014-11-04,2014,11,45,BENIKE2,Nike,OCE
0.0442,2014-04-22,2014,4,17,BENIKE2,Nike,OCE
0.0233,2014-05-17,2014,5,20,BENIKE2,Nike,OCE
0.0265,2014-09-15,2014,9,38,BENIKE2,Nike,OCE
0.0565,2014-11-07,2014,11,45,PHNIKEE,Nike,OCE
0.1107,2014-08-14,2014,8,33,BENIKE2,Nike,OCE
0.3223,2014-08-20,2014,8,34,BENIKE2,Nike,OCE
1.1092,2014-08-14,2014,8,33,BENIKE2,Nike,OCE
0.6581,2014-08-14,2014,8,33,BENIKE2,Nike,OCE
0.0931,2014-12-31,2014,12,1,BENIKE2,Nike,OCE
1.6772,2014-12-31,2014,12,1,BENIKE2,Nike,OCE
0.0554,2014-01-13,2014,1,3,BENIKE2,Nike,OCE
0.2741,2014-09-04,2014,9,36,PEEQUIPERU,Nike,OCE
1.0992,2014-02-21,2014,2,8,BENIKE2,Nike,OCE
0.1388,2014-09-01,2014,9,36,BENIKE2,Nike,OCE
0.0210,2014-01-04,2014,1,1,BENIKE2,Nike,OCE
2.2500,2014-07-14,2014,7,29,BENIKE2,Nike,OCE
2.0000,2014-08-02,2014,8,31,BENIKE2,Nike,OCE
0.0331,2014-07-04,2014,7,27,BENIKE2,Nike,OCE
0.0315,2014-07-11,2014,7,28,BENIKE2,Nike,OCE
0.6558,2014-10-28,2014,10,44,BENIKE2,Nike,OCE
0.0969,2014-09-24,2014,9,39,BENIKE2,Nike,OCE
1.0000,2014-08-25,2014,8,35,BENIKE2,Nike,OCE
1.0000,2014-06-22,2014,6,25,BENIKE2,Nike,OCE
0.1310,2014-02-06,2014,2,6,BENIKE2,Nike,OCE
0.0323,2014-04-28,2014,4,18,PEEQUIPERU,Nike,OCE
0.0592,2014-07-21,2014,7,30,SGNIKE,Nike,OCE
0.0981,2014-12-30,2014,12,1,BENIKE2,Nike,OCE
2.2500,2014-08-12,2014,8,33,PEEQUIPERU,Nike,OCE
2.0000,2014-07-08,2014,7,28,PEEQUIPERU,Nike,OCE
0.4935,2014-09-16,2014,9,38,BENIKE2,Nike,OCE
0.4142,2014-12-30,2014,12,1,BENIKE2,Nike,OCE
0.6273,2014-08-20,2014,8,34,BENIKE2,Nike,OCE
0.3869,2014-04-19,2014,4,16,BENIKE2,Nike,OCE
0.0873,2014-11-26,2014,11,48,BENIKE2,Nike,OCE
0.1133,2014-05-19,2014,5,21,BENIKE2,Nike,OCE
0.4231,2014-01-15,2014,1,3,SGLCLNIKE,Nike,OCE
0.0658,2014-10-19,2014,10,42,BENIKE2,Nike,OCE
0.3250,2014-09-29,2014,9,40,BENIKE2,Nike,OCE
0.0159,2014-11-08,2014,11,45,BENIKE2,Nike,OCE
0.0049,2014-08-15,2014,8,33,BENIKE2,Nike,OCE
0.0713,2014-08-15,2014,8,33,BENIKE2,Nike,OCE
0.0107,2014-08-15,2014,8,33,BENIKE2,Nike,OCE
0.0931,2014-08-15,2014,8,33,BENIKE2,Nike,OCE
0.1147,2014-12-03,2014,12,49,BENIKE2,Nike,OCE
0.0877,2014-05-30,2014,5,22,BENIKE2,Nike,OCE
1.4715,2014-06-30,2014,6,27,BENIKE2,Nike,OCE
0.3277,2014-02-24,2014,2,9,BENIKE2,Nike,OCE
0.3585,2014-12-16,2014,12,51,BENIKE2,Nike,OCE
1.9004,2014-03-28,2014,3,13,BENIKE2,Nike,OCE
0.0701,2014-07-29,2014,7,31,BENIKE2,Nike,OCE
0.0288,2014-05-17,2014,5,20,BENIKE2,Nike,OCE
0.1085,2014-07-26,2014,7,30,SGLCLNIKE,Nike,OCE
0.1077,2014-07-12,2014,7,28,SGLCLNIKE,Nike,OCE
0.0831,2014-05-17,2014,5,20,HKLCLNIKE,Nike,OCE
0.0173,2014-12-17,2014,12,51,BENIKE2,Nike,OCE
0.0450,2014-12-17,2014,12,51,BENIKE2,Nike,OCE
0.0119,2014-12-17,2014,12,51,BENIKE2,Nike,OCE
0.0492,2014-12-17,2014,12,51,BENIKE2,Nike,OCE
0.8481,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
0.4834,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
0.0760,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
0.4406,2014-10-26,2014,10,43,BENIKE2,Nike,OCE
0.0144,2014-09-17,2014,9,38,IDNIKEINDO,Nike,OCE
0.0564,2014-09-17,2014,9,38,IDNIKEINDO,Nike,OCE
0.2385,2014-09-24,2014,9,39,BENIKE2,Nike,OCE
0.0669,2014-12-26,2014,12,52,BENIKE2,Nike,OCE
0.2765,2014-07-05,2014,7,27,BENIKE2,Nike,OCE
0.0573,2014-10-31,2014,10,44,HKLCLNIKE,Nike,OCE
0.0577,2014-10-06,2014,10,41,PHNIKEE,Nike,OCE
2.2500,2014-07-05,2014,7,27,BENIKE2,Nike,OCE
0.0823,2014-07-05,2014,7,27,BENIKE2,Nike,OCE
0.2073,2014-07-05,2014,7,27,BENIKE2,Nike,OCE
0.1091,2014-11-07,2014,11,45,BENIKE2,Nike,OCE
0.0096,2014-05-31,2014,5,22,BENIKE2,Nike,OCE
0.0220,2014-05-31,2014,5,22,BENIKE2,Nike,OCE
0.4621,2014-05-31,2014,5,22,BENIKE2,Nike,OCE
0.0513,2014-05-31,2014,5,22,BENIKE2,Nike,OCE
0.1908,2014-05-31,2014,5,22,BENIKE2,Nike,OCE
0.0331,2014-10-24,2014,10,43,PHNIKEE,Nike,OCE
0.0015,2014-08-16,2014,8,33,NLCONVERSE,Nike,OCE
0.4465,2014-05-01,2014,5,18,SGLCLNIKE,Nike,OCE
0.1554,2014-09-14,2014,9,37,BENIKE2,Nike,OCE
0.1438,2014-07-15,2014,7,29,BENIKE2,Nike,OCE
0.0514,2014-01-14,2014,1,3,BENIKE,Nike,OCE
0.0046,2014-05-01,2014,5,18,BENIKE2,Nike,OCE
0.1258,2014-06-08,2014,6,23,BENIKE2,Nike,OCE
0.6565,2014-04-01,2014,4,14,BENIKE2,Nike,OCE
0.0227,2014-02-08,2014,2,6,BENIKE2,Nike,OCE
0.0454,2014-08-20,2014,8,34,BENIKE2,Nike,OCE
0.8085,2014-02-16,2014,2,7,BENIKE2,Nike,OCE
2.5117,2014-08-18,2014,8,34,BENIKE2,Nike,OCE
0.1754,2014-09-01,2014,9,36,BENIKE2,Nike,OCE
0.4706,2014-09-13,2014,9,37,MYLFPERFOR,Nike,OCE
0.0508,2014-05-21,2014,5,21,BENIKE2,Nike,OCE
0.0988,2014-10-28,2014,10,44,BENIKE2,Nike,OCE
0.8012,2014-08-05,2014,8,32,BENIKE2,Nike,OCE
0.3042,2014-09-04,2014,9,36,BENIKE2,Nike,OCE
0.6695,2014-10-18,2014,10,42,BENIKE2,Nike,OCE
0.2757,2014-10-18,2014,10,42,BENIKE2,Nike,OCE
0.0454,2014-09-05,2014,9,36,BENIKE2,Nike,OCE
0.0969,2014-09-05,2014,9,36,BENIKE2,Nike,OCE
2.1004,2014-09-05,2014,9,36,BENIKE2,Nike,OCE
0.3553,2014-08-15,2014,8,33,BENIKE2,Nike,OCE
0.0058,2014-08-15,2014,8,33,BENIKE2,Nike,OCE
0.7135,2014-08-15,2014,8,33,BENIKE2,Nike,OCE
2.2500,2014-08-24,2014,8,34,PEEQUIPERU,Nike,OCE
0.0088,2014-01-24,2014,1,4,BENIKE2,Nike,OCE
0.0200,2014-01-24,2014,1,4,BENIKE2,Nike,OCE
0.0272,2014-01-24,2014,1,4,BENIKE2,Nike,OCE
0.0350,2014-01-31,2014,1,5,BENIKE2,Nike,OCE
2.2500,2014-05-06,2014,5,19,BENIKE2,Nike,OCE
0.0531,2014-06-01,2014,6,22,BENIKE2,Nike,OCE
0.0181,2014-04-27,2014,4,17,BENIKE2,Nike,OCE
0.0231,2014-11-20,2014,11,47,BENIKE2,Nike,OCE
0.4247,2014-08-01,2014,8,31,PEEQUPERU,Nike,OCE
2.2500,2014-03-14,2014,3,11,PEEQUPERU,Nike,OCE
0.4119,2014-11-30,2014,11,48,BENIKE2,Nike,OCE
0.2165,2014-03-08,2014,3,10,BENIKE2,Nike,OCE
2.0000,2014-03-14,2014,3,11,PEEQUIPERU,Nike,OCE
0.0685,2014-12-16,2014,12,51,BENIKE2,Nike,OCE
0.0423,2014-12-03,2014,12,49,BENIKE2,Nike,OCE
0.9196,2014-10-05,2014,10,40,BENIKE2,Nike,OCE
0.0154,2014-04-09,2014,4,15,BENIKE2,Nike,OCE
0.0138,2014-05-01,2014,5,18,SGLCLNIKE,Nike,OCE
0.0092,2014-04-06,2014,4,14,MYLCLNIKE,Nike,OCE
2.2500,2014-09-05,2014,9,36,BENIKE2,Nike,OCE
0.1077,2014-03-03,2014,3,10,BENIKE2,Nike,OCE
1.0000,2014-03-18,2014,3,12,BENIKE2,Nike,OCE
0.1632,2014-02-27,2014,2,9,BENIKE2,Nike,OCE
0.0258,2014-02-27,2014,2,9,BENIKE2,Nike,OCE
0.0112,2014-02-27,2014,2,9,BENIKE2,Nike,OCE
0.0144,2014-12-17,2014,12,51,BENIKE2,Nike,OCE
0.5808,2014-10-10,2014,10,41,BENIKE2,Nike,OCE
0.0089,2014-02-13,2014,2,7,BENIKE2,Nike,OCE
0.1415,2014-11-03,2014,11,45,BENIKE2,Nike,OCE
0.6460,2014-01-07,2014,1,2,BENIKE,Nike,OCE
0.2854,2014-04-27,2014,4,17,BENIKE2,Nike,OCE
0.1808,2014-10-08,2014,10,41,IDNIKEINDO,Nike,OCE
2.0000,2014-06-19,2014,6,25,PEEQUIPERU,Nike,OCE
0.0858,2014-06-21,2014,6,25,BENIKE2,Nike,OCE
0.4481,2014-08-25,2014,8,35,BENIKE2,Nike,OCE
0.0115,2014-12-04,2014,12,49,BENIKE2,Nike,OCE
