TEU,ETD,ETDYear,ETDMonth,ETDWeek,CustomerBECode,CustomerName,SeaAir
1.0000,2017-03-17,2017,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-03-17,2017,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-20,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-20,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-02-15,2017,2,7,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-04-20,2017,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-04-20,2017,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-04-20,2017,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-04-23,2017,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-04-20,2017,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-05-19,2017,5,20,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-05-14,2017,5,19,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-05-14,2017,5,19,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-05-11,2017,5,19,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-04-30,2017,4,17,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-05-22,2017,5,21,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-06-05,2017,6,23,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-06-12,2017,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-05,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-04,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-04,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-04,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-03,2017,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-09,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-16,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-15,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-17,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-01-07,2017,1,1,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-01-07,2017,1,1,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-01-06,2017,1,1,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-01-24,2017,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-04,2017,2,5,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-05,2017,2,5,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-02,2017,2,5,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-16,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-14,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-14,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-30,2017,9,39,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-09-28,2017,9,39,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-09-10,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-01-18,2017,1,3,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-01-08,2017,1,1,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-01-08,2017,1,1,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-09-10,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-09-09,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-10,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-09-28,2017,9,39,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-28,2017,9,39,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-05-10,2017,5,19,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-05-28,2017,5,21,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-01-26,2017,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-01-13,2017,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-05-07,2017,5,18,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-05-22,2017,5,21,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-05-22,2017,5,21,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-24,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-24,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-02-20,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-03-05,2017,3,9,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-03-05,2017,3,9,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-01-13,2017,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-01-13,2017,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-12-14,2017,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-11-19,2017,11,46,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-11-21,2017,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-11-19,2017,11,46,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-11-21,2017,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-03-10,2017,3,10,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-03-10,2017,3,10,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-03-26,2017,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-01-23,2017,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-24,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-06-20,2017,6,25,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-06-18,2017,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-06-22,2017,6,25,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-16,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-14,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-03-13,2017,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-02-24,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-01-29,2017,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-01,2017,2,5,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-03-10,2017,3,10,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-24,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-06-24,2017,6,25,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-06-22,2017,6,25,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-06-18,2017,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-03-14,2017,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-03-24,2017,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-20,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-20,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-02-20,2017,2,8,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-24,2017,7,30,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-20,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-15,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-09,2017,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-09,2017,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-20,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-20,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-21,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-23,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-18,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-18,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-21,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-21,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-08,2017,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-16,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-16,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-10,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-10,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-10,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-08,2017,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-14,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-13,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-12,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-13,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-30,2017,7,30,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-21,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-23,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-20,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-20,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-20,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-10,2017,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-20,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-12,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-06-29,2017,6,26,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-06-29,2017,6,26,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-13,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-23,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-23,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-01,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-01,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-11,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-09-02,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-02,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-03,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-25,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-25,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-12,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-07-27,2017,7,30,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-21,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-17,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-18,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-18,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-24,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-24,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-22,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-19,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-19,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-10,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-20,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-15,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-17,2017,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-10,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-07-06,2017,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-19,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-22,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-27,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-26,2017,10,43,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-10-22,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-10-22,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-15,2017,10,41,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-10-20,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-10-19,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-18,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-20,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-20,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-29,2017,10,43,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-28,2017,10,43,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-08,2017,10,40,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-10-12,2017,10,41,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-10-06,2017,10,40,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-05,2017,10,40,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-05,2017,10,40,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-06,2017,10,40,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-11-05,2017,11,44,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-11-05,2017,11,44,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-11-05,2017,11,44,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-11-05,2017,11,44,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-11-05,2017,11,44,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-11-05,2017,11,44,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-10-14,2017,10,41,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-13,2017,10,41,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-11-05,2017,11,44,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-20,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-20,2017,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-11-11,2017,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-11-12,2017,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-11-07,2017,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-11-07,2017,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-11-16,2017,11,46,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-27,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-27,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-09,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-09,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-09-03,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-30,2017,8,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-30,2017,8,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-03,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-31,2017,8,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-03,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-03,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-09-03,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-03,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-03,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-03,2017,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-21,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-21,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-08-21,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-24,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-12,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-10-26,2017,10,43,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-10-26,2017,10,43,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-08-29,2017,8,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-09-12,2017,9,37,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-05,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-10,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-09-10,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-05,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-09-05,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-09-10,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-09-06,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-09-08,2017,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-25,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-25,2017,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-05,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-07-20,2017,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-10,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-10,2017,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-08-05,2017,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-02-03,2017,2,5,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-02-16,2017,2,7,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-16,2017,2,7,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-16,2017,2,7,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-02-16,2017,2,7,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2017-02-16,2017,2,7,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-04-15,2017,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-03-08,2017,3,10,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-03-29,2017,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-04-03,2017,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-04-14,2017,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-04-02,2017,4,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2017-12-01,2017,12,48,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2017-12-01,2017,12,48,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
